HRV_CVNN-D-HRV_pNN50,neutral,angry,sad,fear,happy,surprise,Alpha_F4-D-Alpha_FP2,Theta_F4-D-Theta_C4,HRV_HTI-D-HRV_C2d,HighBeta_C4,LowBeta_FP2-D-HighBeta_FP1,Fatigue-D-Alpha_FP2,Gamma_F3-D-Fatigue,Theta_F4-D-Alpha_F4,Fatigue-D-Alpha_PZ,Theta_C4-D-Alpha_FP2,Gamma_F3-D-Load,HRV_MeanNN-D-HRV_CVNN,HRV_HTI-M-HRV_DFA,LowBeta_FP1-D-LowBeta_FP2,hf-L,Alpha_FP1-M-Load,HRV_LFn-M-HRV_HFn,Alpha_FP2-D-Theta_C4,Fatigue,HRV_HTI,Alpha_F3-M-Load,HRV_PIP-M-HRV_Cd,Gamma_C4,Alpha_FP2-M-Fatigue,Theta_C4-D-Theta_FP2,HRV_MCVNN-M-HRV_PAS,Alpha_C3-M-Load,Alpha_C4-D-Fatigue,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,LowBeta_FP2-M-Gamma_PZ,Alpha_F4-D-Theta_F4,Load,Fatigue-D-Alpha_C4,HighBeta_PZ,HRV_MCVNN-D-HRV_IQRNN,Gamma_FP1-D-Fatigue,p_total-L,Alpha_C4-M-Fatigue,Gamma_F3-M-Fatigue,Alpha_PZ-M-Fatigue,HRV_PAS-M-HRV_SampEn,Gamma_FP2-M-Fatigue,Fatigue-D-Theta_F3,HighBeta_FP2-D-Gamma_PZ,HRV_SD1SD2-D-HRV_PI,Theta_FP2-D-Theta_C4,HRV_C1d-M-HRV_Cd,Alpha_C4-M-Gamma_F4,LowBeta_C4-D-HighBeta_C4,LowBeta_C3-M-Gamma_C4,HighBeta_F3-D-HighBeta_PZ,Alpha_FP1-M-Fatigue,HRV_PIP-D-HRV_Cd,Alpha_FP2-D-Theta_F4,Alpha_FP2-D-Theta_FP1,LowBeta_C4-D-LowBeta_F4,LowBeta_PZ-D-HighBeta_C3,HRV_PSS-M-HRV_PI,HRV_CVNN-D-HRV_LFn,Alpha_FP2-D-Alpha_C4,HighBeta_FP1-D-HighBeta_F4,Theta_C4-D-Alpha_F4,lf-L,Gamma_PZ-D-Gamma_C4,Fatigue-D-Alpha_F4,Alpha_FP1-D-Alpha_PZ,Gamma_FP1-M-Fatigue,LowBeta_F3-D-HighBeta_FP1,Gamma_C3-D-Gamma_PZ,LowBeta_FP1-D-Load,Alpha_F3-D-Load,LowBeta_C4,Gamma_FP2-D-Fatigue,Alpha_C3-D-Theta_F4,Alpha_PZ-D-Load,Theta_C3-D-Theta_PZ,bpm-M-HRV_DFA,LowBeta_FP1-D-Gamma_C3,LowBeta_FP2-D-Gamma_PZ,HRV_PAS-M-HRV_CorrDim,lf-D-p_total,Alpha_FP1-D-Theta_F4,HighBeta_FP2-D-Gamma_C3,HRV_HTI-M-HRV_CMSE,LowBeta_F4-D-HighBeta_PZ,HRV_MedianNN-M-HRV_PIP,Alpha_F4-D-Theta_FP2,HRV_IQRNN-D-HRV_SampEn,HRV_RMSSD-D-HRV_SDSD,Theta_F3-D-Theta_PZ,breathingrate-D-HRV_DFA,HRV_MeanNN-D-HRV_MedianNN,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.3635089,0.2857143,0.020408163,0.63265306,0.020408163,0.020408163,0.020408163,0.25993612,0.23684484,0.64010704,0.8581045,0.6259704,0.6429655,0.58285326,0.24909598,0.67901754,0.40469956,0.67391944,0.7021698,0.4572554,0.32550216,0.4248631,0.6632033,0.22647053,0.6495816,0.6756511,0.53498864,0.6552343,0.36580664,0.5675563,0.6297564,0.57072395,0.62245077,0.6723739,0.20492972,0.63470364,0.5909824,0.66358787,0.6727732,0.6439496,0.697641,0.39411446,0.6653308,0.7170309,0.5265027,0.55219984,0.33161905,0.59391767,0.5396109,0.3406087,0.7091097,0.5536184,0.37958887,0.46492568,0.6115417,0.55236113,0.7446159,0.48286578,0.39878088,0.6290476,0.639011,0.6896763,0.7564183,0.4172234,0.5046934,0.5136813,0.77943593,0.6057635,0.78220904,0.59975696,0.59769076,0.66465765,0.69080585,0.5362153,0.428316,0.33947068,0.5051571,0.78344935,0.48200905,0.88100374,0.5417567,0.58946186,0.49350843,0.51520467,0.6861755,0.43148658,0.44208997,0.81657827,0.796847,0.66593796,0.577543,0.8123068,0.22373755,0.25291193,0.48134977,0.54096603,0.5245248,0.43495074,0.7073598,0.32192403,ST01,1,0.1,2.5,Regular,Positivo
0.25904667,0.63265306,0.020408163,0.020408163,0.020408163,0.020408163,0.2857143,0.25972247,0.19391298,0.477835,0.73352057,0.64595616,0.64711785,0.6934304,0.25366142,0.66868794,0.45455164,0.77119124,0.768794,0.3336369,0.30618137,0.50604355,0.660386,0.16576554,0.62515056,0.67565745,0.48567215,0.6540736,0.4361901,0.45563513,0.62297624,0.5849521,0.36561346,0.6727298,0.2334216,0.6433343,0.53416467,0.66243166,0.671553,0.643733,0.69394386,0.38691086,0.7228625,0.91172117,0.5343351,0.55425346,0.39007136,0.5980426,0.50139356,0.36626747,0.71478176,0.5270677,0.31313586,0.40812585,0.20854636,0.5070499,0.49847496,0.57102203,0.30046082,0.61761725,0.534562,0.6893741,0.7905278,0.4824949,0.5101212,0.18659228,0.5763889,0.5645176,0.6809304,0.6159426,0.45892906,0.61570746,0.6925224,0.4841019,0.62287045,0.37619478,0.50160575,0.7795195,0.47879806,0.8609623,0.6907509,0.59088427,0.5111252,0.5331041,0.5003174,0.40781477,0.41634426,0.73902756,0.3352296,0.66319084,0.56114846,0.5980013,0.2017915,0.11823013,0.4781954,0.3606538,0.58150786,0.40387547,0.7427425,0.325161,ST01,1,0.1,2.5,Regular,Positivo
0.41755995,0.2857143,0.020408163,0.63265306,0.020408163,0.020408163,0.020408163,0.32213438,0.17979112,0.57592875,0.51218194,0.71722835,0.657764,0.807465,0.16627282,0.7440372,0.44739342,0.84213305,0.6515383,0.436553,0.13677755,0.540113,0.63115126,0.26978156,0.6289497,0.675697,0.51715034,0.5268111,0.43846714,0.4023396,0.5993252,0.57953864,0.17048636,0.29506037,0.262383,0.6740504,0.6647159,0.386589,0.69440985,0.6428886,0.69001824,0.68429667,0.7084164,0.96623653,0.5453313,0.5561842,0.46944332,0.340448,0.2226384,0.40226686,0.74722713,0.72319144,0.6413473,0.4307882,0.04917732,0.5039954,0.39960822,0.075852916,0.25593674,0.49726322,0.81056297,0.691227,0.87630886,0.50128216,0.46354324,0.36492813,0.6811678,0.45729372,0.28251296,0.59483886,0.45759752,0.31988832,0.694863,0.64279634,0.7452917,0.14193846,0.0659217,0.79066527,0.03686603,0.6342265,0.8412814,0.3985625,0.037034098,0.21283302,0.6314344,0.91519874,0.71667504,0.4320835,0.24539533,0.6333856,0.90981376,0.5452183,0.6566592,0.22745663,0.53395516,0.4849533,0.54902285,0.48241132,0.2150542,0.41768798,ST01,1,0.1,2.5,Regular,Positivo
0.0875699,0.027777778,0.027777778,0.027777778,0.8611111,0.027777778,0.027777778,0.24240258,0.1591451,0.6157881,0.52285624,0.7639622,0.6574271,0.85470074,0.2522767,0.7461192,0.47615966,0.8853316,0.8824858,0.32634354,0.1538895,0.45571864,0.6251677,0.50796515,0.61297834,0.6740772,0.53416175,0.4810476,0.48068777,0.41401544,0.5968764,0.5902396,0.33703557,0.19169545,0.21965899,0.6761386,0.8055732,0.26837793,0.6719237,0.6428742,0.69574636,0.80628943,0.80689925,0.98363245,0.46788144,0.55240023,0.52378434,0.25322133,0.72398853,0.44948208,0.74964374,0.72483563,0.7756729,0.38471666,0.5282172,0.61631966,0.41272277,0.025450913,0.29748052,0.46840653,0.7115806,0.69076276,0.8963281,0.7728375,0.45079792,0.26304382,0.58701813,0.4990944,0.26994276,0.62737083,0.30258438,0.2295337,0.69732654,0.65133315,0.8273093,0.1188329,0.038035426,0.79657364,0.012382702,0.638152,0.93398255,0.3320473,0.010893904,0.20558552,0.6374817,0.9458703,0.7929082,0.8329744,0.08631014,0.62489784,0.9237659,0.56043625,0.6349172,0.17911509,0.45234853,0.07501835,0.63137233,0.5025634,0.8077229,0.059449423,ST01,1,0.1,2.5,Regular,Positivo
0.3046216,0.7368421,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.3570607,0.36245498,0.6810484,0.6023429,0.7318144,0.55409354,0.5680691,0.40380588,0.6170448,0.4911861,0.39466694,0.70401776,0.7868069,0.30494422,0.44450244,0.6512085,0.23810801,0.6038169,0.69371736,0.7145654,0.6308373,0.572176,0.7565412,0.6912767,0.5336008,0.26385036,0.6740337,0.52016413,0.571728,0.66794586,0.5852399,0.6260064,0.6138104,0.6328864,0.45314148,0.7979601,0.5049868,0.5510994,0.5744991,0.28544834,0.6150216,0.48977312,0.33348867,0.60782975,0.68589145,0.58113605,0.576137,0.3757567,0.45705652,0.67307,0.36975095,0.42972416,0.6733249,0.57265425,0.66756725,0.5380913,0.4863618,0.47021675,0.11089081,0.7114962,0.6468105,0.6931192,0.59994036,0.9899271,0.65653914,0.6433825,0.55461824,0.28139547,0.3654502,0.6165308,0.3746473,0.5991056,0.49102688,0.64013267,0.5904627,0.60752714,0.6911133,0.90273553,0.47629467,0.6770118,0.6730238,0.9220059,0.63865685,0.5724603,0.5395721,0.46631908,0.14410122,0.3376104,0.24948384,0.61079776,0.4934662,0.33363843,0.13489583,ST01,1,0.1,2.5,Regular,Positivo
0.14021571,0.0,0.0,0.0,0.0,0.0,0.0,0.48926392,0.59080976,0.2976531,0.41435853,0.7494405,0.5018891,0.5617097,0.5249873,0.6395779,0.44395486,0.39726067,0.88017833,0.29660743,0.2698965,0.6070432,0.65319806,0.12244679,0.6307367,0.69523895,0.31489038,0.6147848,0.49777713,0.6002053,0.697961,0.3913621,0.40193385,0.6713949,0.5439621,0.5737627,0.6886885,0.66755134,0.57315475,0.6167246,0.622846,0.3306768,0.5868408,0.49681854,0.5363287,0.57567084,0.2806059,0.6129555,0.5863686,0.32813695,0.58188874,0.611877,0.36644933,0.75819826,0.37253428,0.4096472,0.5469671,0.51282316,0.27932948,0.6737106,0.42143235,0.62863815,0.38981718,0.34778354,0.4687236,0.23751698,0.15906693,0.6900282,0.61116457,0.5261458,0.3968655,0.6528562,0.5896529,0.57511026,0.27668455,0.3244238,0.5726571,0.38398114,0.58747476,0.3107475,0.6093955,0.56888884,0.6038555,0.6828062,0.5132046,0.4213119,0.5657215,0.9181058,0.07440587,0.5688762,0.5549958,0.9307342,0.5029808,0.1778798,0.20185696,0.3620549,0.53252953,0.45033973,0.8575139,0.4050675,ST01,1,0.1,2.5,Regular,Positivo
0.5077557,0.0,0.0,0.0,0.0,0.0,0.0,0.46877038,0.5708502,0.27188486,0.39194524,0.7596736,0.5190181,0.5709901,0.4981763,0.6564283,0.42900208,0.39821628,0.5203269,0.5891183,0.26452786,0.47200888,0.64398265,0.34026545,0.63823724,0.69595855,0.26012993,0.5791761,0.7006931,0.62952256,0.6966747,0.41939735,0.3259858,0.6686421,0.4581887,0.60735095,0.7114182,0.65684795,0.5869226,0.61636376,0.6530167,0.34948367,0.65418625,0.49447665,0.5393987,0.5729704,0.28202292,0.6106075,0.22541289,0.32473066,0.60693866,0.6446686,0.61744845,0.73764676,0.23128967,0.4732788,0.5144763,0.4883753,0.20439944,0.66551435,0.701295,0.63802147,0.5011724,0.33294457,0.47725636,0.7747577,0.17602497,0.7149274,0.58506596,0.5292684,0.53649694,0.651917,0.60535717,0.55331534,0.27500534,0.31091392,0.58741844,0.38244796,0.5697639,0.30558652,0.5856162,0.56986773,0.60130316,0.6516433,0.80969244,0.42759663,0.59895045,0.2999487,0.62637985,0.5496123,0.56711924,0.27273843,0.5418175,0.24537405,0.25214288,0.6182748,0.7361177,0.37891713,0.53404856,0.6163521,ST01,1,0.1,2.5,Regular,Positivo
0.5145413,0.8611111,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.5501476,0.6745092,0.7134578,0.42812717,0.7891144,0.49248478,0.60113627,0.59824574,0.66036963,0.42016497,0.40814447,0.52206635,0.6613562,0.24525495,0.9971626,0.6422912,0.3808133,0.6424768,0.69557923,0.7595934,0.5550104,0.47174224,0.6314923,0.69884056,0.34891194,0.42129272,0.6678906,0.46287492,0.6140709,0.7995008,0.59214896,0.52576804,0.6175599,0.6517245,0.48440245,0.6531577,0.4936858,0.96945935,0.57302195,0.29199314,0.6097073,0.42376378,0.32340172,0.5923047,0.74049747,0.31899205,0.78274417,0.2885133,0.45908734,0.5264087,0.4801542,0.095451824,0.6626628,0.49738306,0.5922818,0.40528482,0.25159192,0.4298611,0.4036917,0.17047183,0.7304527,0.55880296,0.4758884,0.9899271,0.5732618,0.56405336,0.5476565,0.27525935,0.24356662,0.646517,0.38699841,0.55336916,0.35267523,0.5698881,0.544412,0.5996813,0.6808297,0.83244216,0.4645861,0.72983754,0.50636125,0.9220059,0.42813054,0.59351087,0.5675367,0.72564775,0.23751174,0.23685436,0.51141757,0.51482916,0.4269403,0.7920027,0.405253,ST01,1,0.1,2.5,Regular,Positivo
0.6469216,0.8611111,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.34245107,0.5783838,0.45288393,0.48433885,0.7474035,0.5358425,0.5749719,0.27389732,0.6531502,0.10784975,0.39772454,0.37144,0.4311036,0.3168617,0.44112286,0.6522886,0.50705636,0.74728376,0.6942973,0.44409484,0.6173211,0.45642495,0.7136391,0.69410646,0.28076562,0.6110505,0.67285115,0.39258417,0.57094085,0.7127243,0.61368406,0.6660727,0.6149299,0.66842175,0.43448302,0.30638328,0.5023088,0.5269967,0.57018286,0.28646964,0.61053365,0.4337604,0.3331585,0.60304016,0.62735504,0.5064955,0.8115774,0.5524557,0.5728648,0.57781017,0.41403237,0.33181655,0.6737606,0.42432436,0.6810906,0.46839377,0.43057907,0.44819123,0.35111427,0.48822665,0.72369695,0.6309919,0.40858868,0.5895688,0.6604268,0.6366269,0.5913925,0.27971125,0.36080486,0.6179191,0.37773353,0.5914637,0.39374158,0.6431062,0.5905144,0.6023366,0.6802912,0.5318741,0.4343974,0.63334656,0.5239728,0.78491163,0.6455941,0.51635253,0.44411415,0.5305074,0.3287891,0.24706215,0.72098464,0.44334316,0.42171896,0.69397575,0.7294638,ST01,1,0.1,2.5,Regular,Positivo
0.5285375,0.92424244,0.015151516,0.015151516,0.015151516,0.015151516,0.015151516,0.30130923,0.49075437,0.19027999,0.94356346,0.7574049,0.54731447,0.5700437,0.5607048,0.6332497,0.4471053,0.3995656,0.5561413,0.22311273,0.3340602,0.3469026,0.6538194,0.21032643,0.62910044,0.69000274,0.20522022,0.64551014,0.50733143,0.9658096,0.6904717,0.4669462,0.16767792,0.67538816,0.44549993,0.55639076,0.6765704,0.6227719,0.55214804,0.614888,0.6563658,0.39058056,0.5868408,0.5157273,0.44056624,0.5707731,0.29351217,0.6119952,0.25221312,0.3463585,0.6020854,0.5681396,0.782667,0.6905121,0.70996374,0.6759255,0.9739362,0.098349944,0.19196697,0.67418456,0.25074726,0.6539558,0.43039343,0.6208126,0.4358125,0.09131691,0.6822133,0.69505036,0.9222809,0.60124004,0.3032681,0.8278807,0.64718324,0.58436847,0.29063645,0.42728004,0.596262,0.37813908,0.60519475,0.69670504,0.7002856,0.588886,0.6046537,0.6793264,0.64618814,0.43254718,0.58942056,0.31849658,0.25279754,0.63128036,0.49114788,0.2787171,0.22230087,0.14237803,0.14604822,0.5085536,0.5064458,0.40392634,0.4078289,0.60842615,ST01,1,0.1,2.5,Regular,Positivo
0.53233534,0.8611111,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.22951429,0.30888057,0.262939,0.96783745,0.76950526,0.5761635,0.5782709,0.35438174,0.62543327,0.38965413,0.39601362,0.49819666,0.22490248,0.32709286,0.51240706,0.6471623,0.20104498,0.65614355,0.68986195,0.21386777,0.62268126,0.29973626,0.9754898,0.684844,0.5057184,0.28122458,0.67111677,0.41569868,0.5776803,0.7326674,0.49835512,0.6425421,0.61166114,0.6634914,0.6999457,0.6277073,0.51229274,0.56615293,0.56958354,0.29665518,0.6129294,0.32411143,0.33922085,0.6251358,0.7429004,0.4849766,0.6337076,0.4166281,0.68535185,0.98153454,0.0739308,0.69960445,0.6700821,0.38087222,0.68458176,0.4900368,0.5715924,0.38317198,0.097728334,0.61881053,0.6721528,0.9197613,0.60447866,0.6070024,0.7788543,0.6664344,0.55628663,0.28962597,0.38344055,0.6831115,0.3680486,0.59762716,0.8038831,0.6479843,0.5942708,0.606863,0.69573724,0.65548635,0.494196,0.7759037,0.3837099,0.705147,0.658476,0.54938805,0.3620538,0.53200483,0.10565337,0.22901848,0.5160011,0.5146352,0.51147586,0.7186906,0.6853011,ST01,1,0.1,2.5,Regular,Positivo
0.3635089,0.027777778,0.027777778,0.8611111,0.027777778,0.027777778,0.027777778,0.29955786,0.31437528,0.64010704,0.60042644,0.7519397,0.5757647,0.59216255,0.32447428,0.62615615,0.42507055,0.3969216,0.7021698,0.4572554,0.31969514,0.4248631,0.64791656,0.22647053,0.64014024,0.69415,0.53498864,0.62052935,0.36580664,0.7535146,0.6875181,0.51845735,0.62245077,0.67298037,0.492521,0.5815208,0.7454481,0.49066457,0.65168303,0.6121829,0.642758,0.687206,0.6653308,0.5117411,0.5265027,0.5736484,0.2922048,0.61421776,0.5396109,0.33626992,0.62638795,0.7686345,0.37958887,0.60956925,0.6115417,0.47726983,0.65923303,0.36593255,0.7184526,0.67157036,0.639011,0.680778,0.5222633,0.35647112,0.36408564,0.5136813,0.77943593,0.62938327,0.6002846,0.59411937,0.59769076,0.5636131,0.6597554,0.5523991,0.28296417,0.3396683,0.67306125,0.36939815,0.5962076,0.5045943,0.66687024,0.5940829,0.60724765,0.69135344,0.6861755,0.5296847,0.79013836,0.81657827,0.796847,0.6539046,0.59364635,0.8123068,0.7869751,0.25291193,0.30886543,0.54096603,0.5245248,0.5119899,0.7073598,0.32192403,ST01,1,0.1,2.5,Regular,Positivo
0.25904667,0.0,0.0,0.0,0.0,0.0,0.0,0.35920447,0.34029457,0.477835,0.59405184,0.73023146,0.58134586,0.577099,0.42924237,0.64417493,0.5316698,0.39646026,0.768794,0.3336369,0.34141985,0.50604355,0.64343685,0.16576554,0.575646,0.69429433,0.48567215,0.5894775,0.4361901,0.8618983,0.6863496,0.52303946,0.36561346,0.6678919,0.46839914,0.6011646,0.7012656,0.58567,0.6166108,0.6139301,0.65016043,0.44381148,0.7228625,0.5279202,0.5343351,0.57285357,0.28713986,0.61197615,0.50139356,0.3480882,0.59907037,0.64120847,0.31313586,0.60003996,0.20854636,0.54540896,0.68515444,0.25672656,0.36759,0.6664714,0.534562,0.6644985,0.32490236,0.48323545,0.42801127,0.18659228,0.5763889,0.63465035,0.6860922,0.6144696,0.45892906,0.72378963,0.6563111,0.5463523,0.2880146,0.3805231,0.6173845,0.37486026,0.5801521,0.46074688,0.75414824,0.58749926,0.60429823,0.68361336,0.5003174,0.46478495,0.6540914,0.73902756,0.3352296,0.6316993,0.52960163,0.5980013,0.47227326,0.11823013,0.24123132,0.3606538,0.58150786,0.4729609,0.7427425,0.325161,ST01,1,0.1,2.5,Regular,Positivo
0.41755995,0.0,0.0,0.0,0.0,0.0,0.0,0.24821497,0.21140778,0.57592875,0.605075,0.7176021,0.579912,0.5896532,0.3145787,0.5690335,0.47471535,0.39704436,0.6515383,0.436553,0.48008546,0.540113,0.64817244,0.26978156,0.6138273,0.6921267,0.51715034,0.62004083,0.43846714,0.7299179,0.6853494,0.5557062,0.17048636,0.67304254,0.52616024,0.5766034,0.6992433,0.39355284,0.65459263,0.6117193,0.63050723,0.62271273,0.7084164,0.6047589,0.5453313,0.5743283,0.29570693,0.6181096,0.2226384,0.40792304,0.5952195,0.6680495,0.6413473,0.5157342,0.04917732,0.46713015,0.70603305,0.39189667,0.6623363,0.6715362,0.81056297,0.6859489,0.47726285,0.49672198,0.30502415,0.36492813,0.6811678,0.59393597,0.5703141,0.6253862,0.45759752,0.50015396,0.66622514,0.500055,0.319166,0.5332973,0.7173997,0.3695223,0.5964849,0.45386055,0.95074236,0.59550005,0.6113783,0.6887332,0.6314344,0.49633345,0.78634465,0.4320835,0.24539533,0.6609894,0.41228062,0.5452183,0.6699175,0.22745663,0.30857012,0.4849533,0.54902285,0.48074314,0.2150542,0.41768798,ST01,1,0.1,2.5,Regular,Positivo
0.0875699,0.0,0.0,0.0,0.0,0.0,0.0,0.7242519,0.7583541,0.6157881,0.3398906,0.40566266,0.4089241,0.34861568,0.76256317,0.25130183,0.64417356,0.3349918,0.8824858,0.32634354,0.535648,0.45571864,0.14464287,0.50796515,0.4526805,0.4195892,0.53416175,0.29056552,0.48068777,0.3940773,0.54777807,0.50760025,0.33703557,0.2084238,0.72823036,0.42745927,0.40804264,0.45224008,0.29284355,0.18440588,0.3561645,0.40031353,0.80689925,0.35355935,0.46788144,0.53832424,0.5369109,0.5782914,0.72398853,0.4368976,0.34797347,0.6723251,0.7756729,0.63034487,0.5282172,0.31219396,0.40254954,0.62736005,0.50704885,0.54585457,0.7115806,0.29074612,0.47321078,0.4679978,0.4887646,0.26304382,0.58701813,0.508242,0.4019393,0.4641803,0.30258438,0.3890251,0.3342197,0.45485136,0.46323764,0.5190831,0.6858639,0.26390406,0.616964,0.32442176,0.2612284,0.4888497,0.6208656,0.5010873,0.6374817,0.38135195,0.61907274,0.8329744,0.08631014,0.3364472,0.46743384,0.56043625,0.5011292,0.17911509,0.6176126,0.07501835,0.63137233,0.54227,0.8077229,0.059449423,ST01,1,0.1,2.5,Regular,Positivo
0.3046216,0.0,0.0,0.0,0.0,0.0,0.0,0.7193854,0.7457257,0.6810484,0.3258285,0.43682578,0.3881231,0.34765744,0.7289867,0.21990664,0.6262901,0.33492944,0.70401776,0.7868069,0.56474257,0.44450244,0.15156072,0.23810801,0.47870627,0.41030583,0.7145654,0.24746329,0.572176,0.3788035,0.5516401,0.5283388,0.26385036,0.20364198,0.7297835,0.40781704,0.4186194,0.46282944,0.36654872,0.17672147,0.3492688,0.4136693,0.7979601,0.35920277,0.5510994,0.53686816,0.5502352,0.57978237,0.48977312,0.51221925,0.3578491,0.59265167,0.58113605,0.58839965,0.3757567,0.32825783,0.39542302,0.6422938,0.48878264,0.5494573,0.57265425,0.35772237,0.5618556,0.47788957,0.508868,0.11089081,0.7114962,0.52805644,0.38944283,0.45321983,0.9899271,0.39579022,0.31790996,0.45324817,0.50837594,0.57450604,0.66586334,0.26367375,0.6168736,0.3069027,0.29476658,0.5041659,0.62095153,0.4888264,0.90273553,0.39637116,0.58568233,0.6730238,0.9220059,0.3933663,0.42051983,0.5395721,0.5209052,0.14410122,0.676162,0.24948384,0.61079776,0.49396437,0.33363843,0.13489583,ST01,1,0.1,2.5,Regular,Positivo
0.14021571,0.0,0.0,0.0,0.0,0.0,0.0,0.7213926,0.7441683,0.2976531,0.33026513,0.37595496,0.43224457,0.34772494,0.750873,0.29029763,0.6621405,0.33499786,0.88017833,0.29660743,0.62613106,0.6070432,0.112945504,0.12244679,0.42289636,0.40504676,0.31489038,0.24158825,0.49777713,0.36786366,0.5172377,0.5285559,0.40193385,0.17964402,0.7197764,0.43982887,0.3888209,0.4586872,0.32087064,0.17687972,0.3903031,0.47014153,0.5868408,0.36104786,0.5363287,0.52972585,0.5610563,0.5687504,0.5863686,0.5441062,0.3433517,0.5077835,0.36644933,0.5879078,0.37253428,0.35726526,0.41394186,0.6448106,0.53944564,0.5252683,0.42143235,0.31840858,0.42780346,0.55511457,0.52261305,0.23751698,0.15906693,0.5113496,0.37107706,0.48810172,0.3968655,0.40915793,0.36767283,0.46649632,0.5276661,0.6145432,0.631085,0.26374996,0.61685187,0.29711345,0.30767092,0.5030289,0.62073416,0.47094807,0.5132046,0.41472787,0.51453286,0.9181058,0.07440587,0.37156385,0.39632484,0.9307342,0.5419786,0.1778798,0.62638927,0.3620549,0.53252953,0.51155627,0.8575139,0.4050675,ST01,1,0.1,2.5,Regular,Positivo
0.5077557,0.0,0.0,0.0,0.0,0.0,0.0,0.72176284,0.7333516,0.27188486,0.35272315,0.41570807,0.42727304,0.3367629,0.7842988,0.18335903,0.7245626,0.33524665,0.5203269,0.5891183,0.8851391,0.47200888,0.08641549,0.34026545,0.2814844,0.322142,0.26012993,0.25754642,0.7006931,0.38509342,0.42128313,0.54700035,0.3259858,0.2023939,0.7416051,0.41798404,0.15874885,0.2302128,0.2332262,0.18159822,0.28950667,0.57466453,0.65418625,0.401896,0.5393987,0.5213308,0.6617751,0.5601163,0.22541289,0.968083,0.23033968,0.10137586,0.61744845,0.5413788,0.23128967,0.50458485,0.43159148,0.6267877,0.525114,0.4583701,0.701295,0.24723813,0.2556626,0.87400365,0.585368,0.7747577,0.17602497,0.40704846,0.20608215,0.55945176,0.53649694,0.32162887,0.3609383,0.41966328,0.89340293,0.9599978,0.65225124,0.2642944,0.6168724,0.31849223,0.5725287,0.5076646,0.62079835,0.5066189,0.80969244,0.44567332,0.4254723,0.2999487,0.62637985,0.3321613,0.07674394,0.27273843,0.36147878,0.24537405,0.52453756,0.6182748,0.7361177,0.52133054,0.53404856,0.6163521,ST01,1,0.1,2.5,Regular,Positivo
0.22024216,0.027777778,0.027777778,0.8611111,0.027777778,0.027777778,0.027777778,0.71894455,0.74062324,0.88964725,0.34345654,0.47044557,0.4150179,0.34423178,0.77195185,0.2434447,0.69422203,0.33519205,0.5745135,0.76473534,0.7133502,0.42931986,0.12451907,0.36086407,0.35853305,0.37845543,0.8936598,0.24598196,0.10897432,0.3645667,0.50199026,0.5366213,0.836872,0.20562273,0.7310597,0.41745514,0.33875546,0.40930012,0.2683164,0.18421745,0.34344527,0.46669462,0.9176814,0.3734981,0.48656783,0.5292619,0.5950681,0.5676833,0.866598,0.7296762,0.29455528,0.3095198,0.2637382,0.56876105,0.4222305,0.3898286,0.42526105,0.6485229,0.34560648,0.51628613,0.3788014,0.28117418,0.35918653,0.6469217,0.57521605,0.6939352,0.17929527,0.4865404,0.30697453,0.5272133,0.4064455,0.38861436,0.35072276,0.45905948,0.65135473,0.8060249,0.61872274,0.26403734,0.61681116,0.3088101,0.38690454,0.4988955,0.6207659,0.49428448,0.5439988,0.4450898,0.48563376,0.7282903,0.44202343,0.34730047,0.25757504,0.7806637,0.46618727,0.39886296,0.5726803,0.062847055,0.4532502,0.5151773,0.78342456,0.20222321,ST01,2,0.6,1.75,Insuficiente,Positivo
0.26725948,0.0,0.0,0.0,0.0,0.0,0.0,0.71296674,0.7312724,0.8374006,0.3300445,0.44371894,0.40663037,0.34792438,0.73805594,0.22014354,0.6640055,0.3348312,0.6705193,0.79066765,0.51266545,0.4097129,0.14877523,0.29911077,0.41956997,0.4206868,0.90718955,0.22667961,0.2805403,0.35398725,0.5501837,0.5490792,0.64121586,0.15289837,0.7320219,0.4182944,0.44333994,0.55743283,0.3486237,0.17719951,0.33896267,0.37397707,0.85366285,0.35238096,0.48550704,0.54065,0.53132224,0.582356,0.7753534,0.4343122,0.34036323,0.54723126,0.6299157,0.53548884,0.16256097,0.30526978,0.41150448,0.66217506,0.40620553,0.55197126,0.19945513,0.35487777,0.5150498,0.43419775,0.508774,0.4009138,0.47416413,0.49374515,0.41223684,0.50189954,0.38589355,0.46981916,0.35048094,0.44406256,0.45543045,0.5007256,0.6011685,0.26365203,0.61679554,0.29899496,0.26039624,0.4908581,0.6209774,0.49947515,0.672202,0.38565746,0.47168925,0.72702897,0.3480877,0.39832383,0.4676264,0.7506905,0.5057872,0.33281302,0.65263057,0.12392816,0.47266832,0.5155018,0.2580104,0.1926724,ST01,2,0.6,1.75,Insuficiente,Positivo
