Alpha_C4-D-Alpha_PZ,LowBeta_PZ-D-Fatigue,LowBeta_F4-M-HighBeta_PZ,Fatigue,Alpha_PZ-M-LowBeta_C3,HRV_MeanNN-D-HRV_MedianNN,surprise,Fatigue-D-Alpha_C4,Gamma_F3-M-Fatigue,Alpha_PZ-I,HRV_MedianNN,Fatigue-D-Alpha_F4,Alpha_PZ-M-Alpha_F4,Alpha_F4-D-Fatigue,Alpha_PZ-D-Alpha_C4,Alpha_PZ-M-LowBeta_FP1,Alpha_C4-M-Load,Theta_C4-D-Theta_C3,Alpha_F4-D-Alpha_FP1,Fatigue-D-Load,Fatigue-D-Theta_FP1,Alpha_F3-M-Fatigue,Alpha_F4-M-Gamma_C3,Alpha_PZ-M-LowBeta_F3,HRV_pNN20-D-HRV_SD1SD2,Alpha_F4-M-Load,sdnn-D-HRV_pNN50,HRV_PAS-M-HRV_MSE,HRV_MSE-D-hr_mad,HRV_MedianNN-M-HRV_PIP,Alpha_C4-D-Theta_F3,bpm-M-HRV_SD1SD2,HRV_pNN50-M-HRV_PAS,happy,Alpha_C4-D-Alpha_C3,HRV_MeanNN-D-HRV_pNN20,Alpha_F4-D-Theta_FP1,Alpha_C3-D-Alpha_F4,Load-D-Fatigue,Alpha_FP1-D-Alpha_FP2,bpm-M-HRV_pNN50,Alpha_F4-D-Theta_C4,bpm-M-HRV_ApEn,Alpha_F4-M-Fatigue,neutral,HRV_MeanNN-D-HRV_CVI,Theta_F4-D-Theta_C3,bpm,LowBeta_F3-D-HighBeta_FP1,Fatigue-D-Alpha_FP1,HighBeta_PZ-D-HighBeta_C3,HRV_PIP-D-HRV_IALS,LowBeta_PZ-D-LowBeta_F3,Alpha_C4-D-Alpha_FP1,Theta_F4-M-Load,bpm-M-HRV_CVI,HRV_pNN50-M-HRV_ApEn,LowBeta_FP2-M-Theta_F4,bpm-M-HRV_pNN20,Theta_C4-D-Alpha_C3,hr_mad-D-HRV_HTI,Gamma_F3-M-Load,HRV_MeanNN,HRV_MeanNN-M-HRV_PIP,HRV_pNN20-M-HRV_DFA,Alpha_PZ-D-Theta_C3,angry,Fatigue-D-Theta_F3,Alpha_C4-D-Theta_C3,sdnn-M-HRV_PAS,Theta_FP2-D-Alpha_C4,HRV_PSS-D-HRV_PI,bpm-D-HRV_pNN20,Theta_FP1-D-Theta_F4,LowBeta_F4-D-Gamma_C4,LowBeta_C4-D-HighBeta_C4,HighBeta_C4-D-HighBeta_F4,HRV_SD1SD2-M-HRV_DFA,HighBeta_C4,Alpha_F4-M-Theta_F4,HighBeta_PZ-D-LowBeta_F3,LowBeta_C3-M-Gamma_F4,HRV_CVNN-D-HRV_SD2a,HRV_CVI-D-HRV_PI,Alpha_F4-D-Alpha_C3,Alpha_PZ-M-Theta_F4,HRV_MCVNN-M-HRV_PAS,Alpha_FP2-D-Alpha_F4,HRV_pNN50-M-HRV_DFA,Theta_C4-D-Alpha_C4,Fatigue-D-Theta_PZ,Alpha_C4-M-Theta_F4,Alpha_PZ-D-Alpha_F4,Theta_C4-D-Theta_F3,Fatigue-D-Alpha_F3,Gamma_F3-D-Alpha_F3,HRV_pNN20-D-HRV_C1d,HRV_RMSSD-D-HRV_SDSD,HRV_pNN50-D-HRV_CSI_Modified,Gamma_C4-D-Gamma_F4,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.21706025,0.4426156,0.62801,0.3936162,0.48469988,0.70756733,0.11111111,0.61439466,0.522328,0.6746225,0.30890903,0.5693519,0.5433257,0.54208446,0.68886334,0.48884672,0.58116823,0.44209284,0.6068256,0.24714418,0.5225998,0.41668776,0.48305747,0.4896973,0.56120265,0.62965345,0.41970134,0.63019323,0.6082347,0.31448025,0.46662635,0.59943366,0.71318454,0.11111111,0.38362548,0.3916638,0.56471074,0.5263834,0.61790705,0.4433013,0.61188906,0.69411415,0.5415904,0.29915887,0.44444445,0.2904866,0.61048573,0.66539687,0.42371368,0.55441624,0.4686714,0.52369493,0.5133731,0.18033677,0.6089692,0.6961072,0.4665716,0.48107997,0.6475327,0.42888612,0.45405576,0.4157792,0.35449103,0.37552553,0.47000268,0.6152708,0.11111111,0.6181523,0.47900572,0.6581895,0.5435868,0.5358091,0.62541556,0.5228855,0.42761987,0.45020187,0.28804415,0.41174677,0.5752264,0.5652515,0.515057,0.5189804,0.5918304,0.54552853,0.6387978,0.5583229,0.68437225,0.54683346,0.50236905,0.58552617,0.6282785,0.53201026,0.5791022,0.44588187,0.619484,0.3304969,0.47343478,0.48270258,0.34488365,0.3479363,ST01,1,0.1,2.5,Regular,Positivo
0.23740214,0.44265643,0.6162312,0.3953139,0.49196684,0.6715305,0.125,0.6179099,0.52220994,0.68816626,0.30890903,0.5716052,0.5304132,0.5418773,0.6845136,0.49038115,0.57513285,0.47354642,0.59634596,0.24304707,0.521881,0.3611958,0.4854255,0.49085727,0.44520214,0.6258012,0.4080484,0.35373756,0.50019485,0.3101928,0.47413984,0.73271406,0.57937956,0.125,0.40795523,0.26494813,0.53791004,0.526242,0.6179967,0.4404174,0.6974485,0.68063986,0.6995453,0.2627876,0.375,0.21489866,0.6112199,0.6786786,0.42457902,0.5611304,0.45903808,0.37464583,0.5235537,0.17434497,0.60936177,0.7423549,0.6281241,0.48104727,0.7297318,0.49630505,0.5269311,0.41568226,0.336893,0.3487344,0.6488646,0.60509676,0.125,0.628718,0.46994594,0.49574882,0.54383504,0.5044304,0.59174997,0.52297485,0.4152836,0.50864804,0.27754256,0.71892244,0.5929184,0.5644656,0.51510185,0.5190783,0.6691626,0.69962466,0.6391786,0.5566975,0.6369699,0.549869,0.6505674,0.64852226,0.61460763,0.5293904,0.57961684,0.510828,0.6356516,0.3209055,0.51417613,0.48834747,0.4198859,0.35315108,ST01,1,0.1,2.5,Regular,Positivo
0.23339239,0.44258207,0.60422325,0.39090073,0.49001166,0.6213908,0.125,0.6162559,0.5284311,0.6846581,0.30890903,0.56844354,0.54108644,0.54215556,0.68537986,0.49010688,0.5740084,0.4770238,0.6281768,0.24876358,0.52380383,0.3637988,0.48254013,0.49058977,0.5318473,0.6305292,0.56457347,0.1843786,0.47011808,0.31448025,0.503005,0.61016095,0.31891593,0.125,0.3941065,0.3810631,0.5747749,0.5234319,0.61787134,0.40606284,0.63262016,0.70231044,0.6438077,0.30838415,0.375,0.2221661,0.6131644,0.6743399,0.45461243,0.56468743,0.4526039,0.5713925,0.52669007,0.20812218,0.6079805,0.7219702,0.5397319,0.48126078,0.63720715,0.42131752,0.49144307,0.41608447,0.31461692,0.32712507,0.5486442,0.6278081,0.125,0.63415945,0.51110846,0.34797964,0.54333794,0.5840442,0.64099437,0.5237946,0.6047011,0.52720463,0.23198384,0.5374342,0.64800525,0.5652022,0.5253956,0.5186546,0.64856905,0.5877624,0.64598215,0.5563539,0.5273067,0.5454793,0.5789722,0.56206125,0.63159657,0.528108,0.5693887,0.47676262,0.63394874,0.32220018,0.4620064,0.49458587,0.28105098,0.25989932,ST01,1,0.1,2.5,Regular,Positivo
0.29950473,0.44262055,0.6078232,0.39304543,0.49683636,0.6950069,0.09090909,0.61476827,0.5245574,0.6955292,0.34357807,0.56882596,0.5350112,0.54212636,0.6703296,0.49149737,0.57797515,0.44534656,0.6298894,0.25240222,0.5431943,0.3244994,0.4826518,0.49160242,0.37120834,0.62991405,0.53417814,0.19569679,0.41883606,0.26589143,0.5150926,0.71861875,0.54397637,0.09090909,0.45209223,0.38640738,0.59142613,0.52085006,0.6177904,0.41756508,0.7374527,0.70137894,0.48968244,0.30652338,0.36363637,0.20039262,0.6111697,0.6529702,0.4443347,0.56786436,0.45329598,0.49487257,0.5156122,0.24012358,0.60762954,0.7565535,0.57925886,0.4813337,0.6612809,0.4606048,0.576699,0.4159979,0.39084256,0.30559087,0.31895193,0.60466856,0.18181819,0.635017,0.49881908,0.5457107,0.5419249,0.3366926,0.6032817,0.520954,0.6480397,0.5440231,0.25006312,0.39100248,0.62215054,0.5650131,0.5110491,0.518758,0.68208164,0.755957,0.6511736,0.5543836,0.67022544,0.54335433,0.5413928,0.5419166,0.6339791,0.52908087,0.56171054,0.47891396,0.6418636,0.31708157,0.5730263,0.47223505,0.3146445,0.23316182,ST01,1,0.1,2.5,Regular,Positivo
0.3145063,0.44356275,0.61989367,0.42349535,0.5812191,0.6208559,0.14285715,0.642169,0.5077743,0.74905664,0.49598783,0.5768923,0.41197646,0.5411068,0.6666231,0.5084275,0.4480224,0.30336958,0.6317902,0.29163358,0.54881036,0.020510187,0.49190596,0.50394374,0.8967533,0.6098233,0.68444425,0.6142068,0.5711019,0.4418923,0.16150348,0.17727529,0.6059914,0.14285715,0.5462124,0.45097458,0.48701745,0.49775672,0.61685085,0.4767124,0.6834742,0.7056003,0.6820403,0.20274322,0.2857143,0.32691675,0.6199669,0.554519,0.42204237,0.60867804,0.509362,0.48679978,0.44611457,0.10932734,0.6141118,0.6838211,0.70405823,0.47992313,0.61764455,0.6057822,0.48214948,0.41613612,0.53777826,0.48328242,0.85323817,0.4902054,0.14285715,0.6258736,0.33311778,0.70004886,0.5456896,0.1523418,0.51312214,0.5045563,0.32054046,0.4729828,0.31253904,0.6162508,0.5663128,0.5653917,0.51864564,0.5183942,0.24514751,0.62633294,0.6758656,0.5486016,0.67393833,0.5328597,0.81509376,0.6593818,0.69586426,0.51713014,0.5248114,0.15126075,0.67061913,0.29972652,0.56712765,0.88825154,0.017335294,0.40186295,ST01,1,0.1,2.5,Regular,Positivo
0.30583534,0.43867993,0.63714975,0.14953089,0.4838326,0.6307025,0.11111111,0.5449357,0.6806544,0.67257804,0.49598783,0.5148184,0.56892306,0.54330045,0.66878146,0.48879382,0.17148836,0.5413402,0.6734238,0.53233045,0.3873281,0.38327143,0.473841,0.48956886,0.49796426,0.5483442,0.69141245,0.19828075,0.4279909,0.4184821,0.56636614,0.43640646,0.19337283,0.11111111,0.39020815,0.71691424,0.6704364,0.50974625,0.60239726,0.5424028,0.3470309,0.72282255,0.33183056,0.29904568,0.22222222,0.52955776,0.6188024,0.55319655,0.48959514,0.41273287,0.47315842,0.640574,0.49987963,0.207377,0.55350035,0.5632305,0.25532445,0.4801339,0.39355707,0.41016394,0.6538492,0.45402983,0.5421385,0.46016377,0.5266159,0.63664126,0.22222222,0.5336612,0.55466115,0.33172238,0.5370427,0.5736268,0.6244153,0.5044051,0.51848406,0.4413459,0.2776344,0.53843033,0.5502297,0.5696682,0.509156,0.5183945,0.46201846,0.60488695,0.6663709,0.56296504,0.37213495,0.48369193,0.44985014,0.55127954,0.5210003,0.54960567,0.50631106,0.5594786,0.493378,0.35295343,0.4542469,0.42576045,0.21875007,0.3259067,ST01,2,0.6,1.75,Insuficiente,Positivo
0.35500547,0.43867928,0.63495713,0.14983489,0.4852358,0.6214398,0.09090909,0.5358022,0.6778974,0.67577577,0.49598783,0.5038801,0.57182086,0.54335874,0.65587044,0.48903745,0.20190364,0.5482071,0.68246406,0.5299814,0.3327492,0.37746307,0.4724527,0.48980373,0.50795865,0.56580234,0.5360635,0.16616875,0.61398166,0.3542001,0.5800847,0.42608306,0.18010128,0.09090909,0.35653,0.7519039,0.66773754,0.50997734,0.60275006,0.49136856,0.31209525,0.72594166,0.44233316,0.3436393,0.36363637,0.5607082,0.6192006,0.58880144,0.46744296,0.40369195,0.44110683,0.7012491,0.5032288,0.226435,0.55928683,0.57630134,0.25514543,0.47993022,0.39012542,0.3727149,0.32942107,0.45290583,0.53803575,0.37599936,0.3787454,0.6305813,0.27272728,0.5301728,0.56130934,0.18592373,0.5387398,0.29140767,0.6595219,0.50930715,0.6095228,0.5065142,0.25795513,0.34777278,0.56563467,0.570147,0.50333023,0.5184728,0.40434095,0.4173175,0.66613543,0.56341,0.20223828,0.49309793,0.3172366,0.54244506,0.49902758,0.55282605,0.47926277,0.57412773,0.49946487,0.35059583,0.30886602,0.43069264,0.21734427,0.27390724,ST01,2,0.6,1.75,Insuficiente,Positivo
0.35516313,0.4387459,0.6460915,0.15577337,0.4906227,0.50998384,0.1,0.54774207,0.67176324,0.6856722,0.5353873,0.51084894,0.56807196,0.54332346,0.65582615,0.49007598,0.1863488,0.55577016,0.6905802,0.5276409,0.32461074,0.23216979,0.47305036,0.49064028,0.4791703,0.56201303,0.70052224,0.3862523,0.52359074,0.47831145,0.56828934,0.3844717,0.35976762,0.1,0.48078576,0.7303664,0.6573231,0.4955043,0.6030909,0.43757692,0.2559698,0.7215082,0.2849173,0.32763025,0.2,0.5451069,0.6203597,0.49610877,0.42690292,0.44864327,0.44748777,0.66506284,0.5169806,0.27775154,0.5686874,0.49016932,0.21620744,0.4796354,0.31521335,0.52882814,0.5015747,0.4513185,0.53803575,0.46978062,0.2758856,0.6197267,0.1,0.54003215,0.54502916,0.51394475,0.54104084,0.3021975,0.6050636,0.50566125,0.515502,0.46508363,0.26466346,0.25000128,0.5516191,0.57025063,0.51741093,0.51865023,0.39033014,0.49493587,0.677204,0.5638187,0.51555395,0.49963078,0.23785178,0.61167866,0.51059014,0.55369604,0.4775252,0.5989182,0.587374,0.3237581,0.23978882,0.4254198,0.22153352,0.32163364,ST01,2,0.6,1.75,Insuficiente,Positivo
0.37958685,0.43877468,0.6406013,0.15741435,0.5048223,0.6573805,0.125,0.56342167,0.67099136,0.7057705,0.41782236,0.52053034,0.55799496,0.5432627,0.6486935,0.4930581,0.14222221,0.5167315,0.67921156,0.5281248,0.36085486,0.27326965,0.4743697,0.49280593,0.47315073,0.547522,0.6905797,0.31431848,0.43668443,0.3726554,0.5269516,0.53691554,0.42402503,0.125,0.32493758,0.60928446,0.6548887,0.5119863,0.6030213,0.46963242,0.4975366,0.7128975,0.5471197,0.28764006,0.125,0.35759118,0.6175537,0.60676694,0.4379395,0.4467382,0.44561931,0.4450795,0.4983096,0.19733556,0.5665911,0.6663384,0.44328406,0.4797182,0.49633667,0.47604612,0.47620612,0.45133853,0.462057,0.41882488,0.4753544,0.5623739,0.25,0.5380787,0.473186,0.56058496,0.5416014,0.49466306,0.6331559,0.50231045,0.55372614,0.47625828,0.26986447,0.49629182,0.545113,0.56989115,0.4991339,0.5187682,0.46338588,0.71562606,0.66397464,0.5613788,0.60412776,0.50345016,0.48638448,0.6990994,0.47105828,0.5497746,0.4668783,0.6126715,0.5724218,0.3286773,0.36167416,0.4519921,0.17328887,0.2990486,ST01,2,0.6,1.75,Insuficiente,Positivo
0.3792197,0.43874127,0.63299966,0.15556476,0.49996048,0.6165801,0.1,0.5566039,0.6726707,0.69981545,0.49598783,0.5121539,0.56383955,0.5433161,0.6488049,0.4922103,0.15529595,0.46913525,0.6945046,0.5299483,0.36061388,0.27563795,0.47326586,0.49206486,0.48761165,0.5583828,0.75932217,0.35290313,0.45192167,0.46294868,0.5298152,0.4708209,0.27888435,0.1,0.34542555,0.671982,0.666064,0.5079379,0.602755,0.45949572,0.38952547,0.72124445,0.33552244,0.32187825,0.5,0.47837168,0.615922,0.5451625,0.4579149,0.46380144,0.44326735,0.5426867,0.50875306,0.27453128,0.56314445,0.5838738,0.29775974,0.47984195,0.42633244,0.44287434,0.58720374,0.45210528,0.53589696,0.50648475,0.36994123,0.5593526,0.1,0.5266327,0.46883798,0.5063445,0.5395862,0.16331153,0.60185105,0.5040683,0.5426284,0.46919772,0.27128923,0.35454425,0.547631,0.5700535,0.49496463,0.51873136,0.25948572,0.35147458,0.6681298,0.56162244,0.5290965,0.4877584,0.35834515,0.64462394,0.47788247,0.5502475,0.45685652,0.5741145,0.57022893,0.3292012,0.26176256,0.43203926,0.19572608,0.30597088,ST01,2,0.6,1.75,Insuficiente,Positivo
0.25311047,0.44271818,0.6263522,0.3969374,0.49893263,0.6457269,0.11111111,0.62076956,0.5236554,0.69809973,0.5353873,0.5698635,0.5310253,0.54204154,0.6810717,0.49189436,0.5653266,0.45947948,0.6193277,0.25057578,0.5187209,0.35839358,0.48352173,0.4919196,0.6654959,0.629035,0.523522,0.09479737,0.5242805,0.39210007,0.46833342,0.41008943,0.26792717,0.11111111,0.48942897,0.55626476,0.55505925,0.5149805,0.6178312,0.43422717,0.5297535,0.69825417,0.46414763,0.29717398,0.44444445,0.49465528,0.6138338,0.49815124,0.42382014,0.565859,0.47165054,0.5154519,0.52431035,0.16558221,0.6098824,0.5713141,0.5314154,0.48089713,0.52682686,0.53569806,0.52245104,0.41591567,0.5942069,0.43621174,0.40745378,0.6056491,0.11111111,0.63354623,0.4788481,0.2645942,0.54483587,0.35979065,0.5005457,0.5220808,0.42541394,0.45904943,0.28319466,0.24195342,0.5791513,0.565517,0.5327599,0.5189097,0.3521531,0.65228033,0.66032547,0.55601996,0.4068279,0.54447126,0.45260346,0.6114773,0.6490869,0.5290206,0.5632894,0.47061676,0.636642,0.32076067,0.5077676,0.416535,0.19867761,0.35126868,ST01,2,0.6,1.75,Insuficiente,Positivo
0.31642684,0.44271824,0.6117183,0.3976524,0.5154849,0.49713582,0.1,0.6239141,0.5209398,0.7166381,0.6124106,0.57211304,0.50725603,0.5418234,0.6661389,0.49545762,0.55791014,0.40820488,0.61910665,0.24514522,0.5374849,0.3450801,0.4859094,0.49446002,0.6521383,0.6249091,0.69459736,0.3338238,0.489155,0.5157879,0.45581105,0.30717894,0.31453735,0.1,0.35498336,0.6908819,0.5507639,0.5264252,0.6179509,0.41460922,0.38405454,0.6889167,0.34506837,0.257747,0.4,0.59741485,0.60898495,0.45323545,0.44297972,0.5777988,0.447889,0.527009,0.5152167,0.18871231,0.6084278,0.48026615,0.39597112,0.4812739,0.3852056,0.45622638,0.5539739,0.41567382,0.6254701,0.5093359,0.5863199,0.54937243,0.1,0.6374325,0.41982022,0.465353,0.544689,0.41554877,0.5258765,0.5222153,0.43031314,0.5506981,0.2626467,0.47491738,0.6071654,0.5638515,0.5033619,0.5191038,0.33611068,0.65166503,0.6386845,0.5499323,0.48199588,0.54717606,0.5273916,0.65111244,0.61850935,0.5203805,0.5557986,0.49121457,0.63938123,0.3187699,0.4470831,0.40704176,0.19842197,0.3465202,ST01,2,0.6,1.75,Insuficiente,Positivo
0.3360152,0.44279277,0.60949093,0.39949426,0.5247954,0.44393617,0.11111111,0.6261572,0.5198652,0.7237757,0.6124106,0.57202667,0.500125,0.54183275,0.661061,0.49725553,0.549872,0.42822587,0.6179173,0.24833174,0.54377925,0.25724685,0.48565304,0.49595118,0.06712735,0.6251892,0.7615904,0.56761163,0.5558543,0.5180674,0.46678644,0.7470423,0.31967917,0.22222222,0.4642064,0.700451,0.5597272,0.5168838,0.61788094,0.4028172,0.40892595,0.690177,0.33049124,0.26316455,0.11111111,0.6629066,0.609445,0.43049952,0.4120117,0.5766206,0.44858515,0.44556183,0.5342572,0.15574344,0.6077119,0.38682953,0.42940497,0.48138854,0.33503783,0.55446583,0.6652485,0.4156978,0.6057065,0.48548168,0.6059868,0.54301137,0.11111111,0.64556193,0.4218187,0.54658395,0.54479545,0.40292174,0.5278263,0.52236277,0.45145458,0.5299678,0.25922355,0.8906342,0.6148183,0.5636388,0.5326977,0.5189144,0.7362196,0.42109057,0.6576875,0.5468199,0.59205794,0.54897755,0.5837783,0.67086524,0.63364476,0.5155555,0.54496986,0.5228816,0.65161955,0.311257,0.5758473,0.4124949,0.7896136,0.33672994,ST01,2,0.6,1.75,Insuficiente,Positivo
0.27679405,0.4426221,0.59507,0.39194196,0.4979119,0.5568466,0.125,0.6173305,0.5251574,0.69671404,0.5353873,0.56885487,0.53406346,0.5421241,0.6757097,0.49181154,0.5752043,0.46139318,0.6369365,0.24018794,0.516717,0.27638105,0.48274696,0.4917911,0.08432258,0.63096076,0.6079068,0.46924305,0.6119623,0.52313906,0.4857955,0.7753795,0.29798943,0.125,0.5431954,0.59763694,0.5634541,0.50990075,0.6180585,0.39537758,0.43231001,0.6939691,0.37901768,0.30392906,0.375,0.63182014,0.61215574,0.47617525,0.47776678,0.5731014,0.43396172,0.3690794,0.5210918,0.24024738,0.6101157,0.41896966,0.43043187,0.48092082,0.43819478,0.5886347,0.56721234,0.4157454,0.5571059,0.5480954,0.21864685,0.5943548,0.125,0.6310435,0.4706865,0.3641505,0.5444269,0.68899345,0.52333665,0.52197826,0.6296902,0.5467825,0.21564572,0.5914947,0.6672056,0.56573933,0.5178796,0.51864195,0.76243323,0.4161977,0.6662137,0.5562205,0.48001012,0.54387903,0.27616236,0.6306184,0.62858963,0.5315662,0.5611001,0.5093527,0.64825684,0.31308556,0.6407697,0.42361698,0.8101159,0.2447016,ST01,2,0.6,1.75,Insuficiente,Positivo
0.120173916,0.44269696,0.580625,0.39283687,0.50915736,0.40751567,0.11111111,0.6354677,0.5242775,0.7101051,0.6491469,0.5752081,0.49439403,0.541413,0.7089728,0.49389046,0.48875538,0.15624358,0.5400981,0.25620106,0.5309751,0.44635445,0.49107403,0.4934006,0.43876386,0.61230534,0.74899757,0.19333148,0.44022915,0.61782724,0.26505587,0.37310416,0.1797602,0.11111111,0.14851417,0.75150186,0.4929877,0.53355175,0.61770487,0.4319996,0.2759637,0.71775156,0.23815346,0.18195808,0.33333334,0.62732273,0.59633213,0.39043492,0.45803177,0.5563935,0.4479962,0.39633822,0.46602455,0.022674618,0.5938634,0.40287447,0.30442628,0.48402408,0.2691479,0.11570088,0.6422122,0.416074,0.6376024,0.59337455,0.4280896,0.5809468,0.11111111,0.62417686,0.3409429,0.3841352,0.54633933,0.3534718,0.52129567,0.5365492,0.53135175,0.21660209,0.24555904,0.46786287,0.6321987,0.554396,0.49873194,0.51874864,0.20661227,0.44820827,0.61216027,0.5354458,0.40215436,0.5607218,0.3881005,0.44671348,0.6627392,0.44331098,0.58141696,0.10249733,0.6054469,0.33932087,0.2577418,0.40423647,0.28949544,0.28827643,ST01,2,0.6,1.75,Insuficiente,Positivo
0.21706025,0.4426156,0.62801,0.3936162,0.48469988,0.48147693,0.125,0.61439466,0.522328,0.6746225,0.6124106,0.5693519,0.5433257,0.54208446,0.68886334,0.48884672,0.58116823,0.44209284,0.6068256,0.24714418,0.5225998,0.41668776,0.48305747,0.4896973,0.51739496,0.62965345,0.6948019,0.27849317,0.43888232,0.5339758,0.46662635,0.45030656,0.3356831,0.125,0.38362548,0.6165855,0.56471074,0.5263834,0.61790705,0.4433013,0.43908378,0.69411415,0.2452632,0.29915887,0.375,0.5867007,0.61048573,0.43157423,0.42371368,0.55441624,0.4686714,0.3672755,0.5133731,0.18033677,0.6089692,0.46101093,0.3960415,0.48107997,0.42837805,0.42888612,0.5714339,0.4157792,0.61971545,0.523988,0.68630266,0.6152708,0.125,0.6181523,0.47900572,0.48578143,0.5435868,0.4696625,0.47869968,0.5228855,0.42761987,0.45020187,0.28804415,0.718045,0.5752264,0.5652515,0.515057,0.5189804,0.3834812,0.60386765,0.6387978,0.5583229,0.4567805,0.54683346,0.6204073,0.58552617,0.6282785,0.53201026,0.5791022,0.44588187,0.619484,0.3304969,0.4304002,0.4082361,0.38856053,0.3479363,ST01,2,0.6,1.75,Insuficiente,Positivo
0.23740214,0.44265643,0.6162312,0.3953139,0.49196684,0.45810476,0.11111111,0.6179099,0.52220994,0.68816626,0.6491469,0.5716052,0.5304132,0.5418773,0.6845136,0.49038115,0.57513285,0.47354642,0.59634596,0.24304707,0.521881,0.3611958,0.4854255,0.49085727,0.48802763,0.6258012,0.6690062,0.17400035,0.3696501,0.51589954,0.47413984,0.40386316,0.18076344,0.11111111,0.40795523,0.68560046,0.53791004,0.526242,0.6179967,0.4404174,0.371207,0.68063986,0.25912842,0.2627876,0.33333334,0.65915155,0.6112199,0.38286608,0.42457902,0.5611304,0.45903808,0.48129827,0.5235537,0.17434497,0.60936177,0.38558185,0.40291262,0.48104727,0.3455726,0.49630505,0.6100655,0.41568226,0.655601,0.48992935,0.4311481,0.60509676,0.11111111,0.628718,0.46994594,0.29325497,0.54383504,0.23695977,0.46864754,0.52297485,0.4152836,0.50864804,0.27754256,0.42900416,0.5929184,0.5644656,0.51510185,0.5190783,0.3669136,0.443977,0.6391786,0.5566975,0.33912647,0.549869,0.42959476,0.64852226,0.61460763,0.5293904,0.57961684,0.510828,0.6356516,0.3209055,0.44298777,0.3915091,0.439363,0.35315108,ST01,2,0.6,1.75,Insuficiente,Positivo
0.23339239,0.44258207,0.60422325,0.39090073,0.49001166,0.24471655,0.1,0.6162559,0.5284311,0.6846581,0.6124106,0.56844354,0.54108644,0.54215556,0.68537986,0.49010688,0.5740084,0.4770238,0.6281768,0.24876358,0.52380383,0.3637988,0.48254013,0.49058977,0.5863035,0.6305292,0.2768251,0.7533945,0.5179306,0.6191289,0.503005,0.48555988,0.29623786,0.1,0.3941065,0.61834705,0.5747749,0.5234319,0.61787134,0.40606284,0.47020894,0.70231044,0.6806364,0.30838415,0.3,0.64174825,0.6131644,0.60974187,0.45461243,0.56468743,0.4526039,0.58335817,0.52669007,0.20812218,0.6079805,0.5262678,0.5107132,0.48126078,0.53596133,0.42131752,0.7374857,0.41608447,0.51921034,0.50675523,0.5575331,0.6278081,0.1,0.63415945,0.51110846,0.13511133,0.54333794,0.6086301,0.6185786,0.5237946,0.6047011,0.52720463,0.23198384,0.5005674,0.64800525,0.5652022,0.5253956,0.5186546,0.4649843,0.38261575,0.64598215,0.5563539,0.48199588,0.5454793,0.49917117,0.56206125,0.63159657,0.528108,0.5693887,0.47676262,0.63394874,0.32220018,0.39433208,0.8717549,0.6153726,0.25989932,ST01,2,0.6,1.75,Insuficiente,Positivo
0.29950473,0.44262055,0.6078232,0.39304543,0.49683636,0.6210162,0.125,0.61476827,0.5245574,0.6955292,0.57434994,0.56882596,0.5350112,0.54212636,0.6703296,0.49149737,0.57797515,0.44534656,0.6298894,0.25240222,0.5431943,0.3244994,0.4826518,0.49160242,0.58698004,0.62991405,0.7027614,0.26370776,0.3033595,0.5772809,0.5150926,0.41779855,0.4723905,0.125,0.45209223,0.63494056,0.59142613,0.52085006,0.6177904,0.41756508,0.49853498,0.70137894,0.34742954,0.30652338,0.375,0.5170825,0.6111697,0.465657,0.4443347,0.56786436,0.45329598,0.756493,0.5156122,0.24012358,0.60762954,0.5523795,0.47338694,0.4813337,0.45492142,0.4606048,0.7067309,0.4159979,0.6281067,0.64295316,0.49131358,0.60466856,0.125,0.635017,0.49881908,0.61133504,0.5419249,0.25955877,0.5028642,0.520954,0.6480397,0.5440231,0.25006312,0.41440514,0.62215054,0.5650131,0.5110491,0.518758,0.23578838,0.5434803,0.6511736,0.5543836,0.6501746,0.54335433,0.5190009,0.5419166,0.6339791,0.52908087,0.56171054,0.47891396,0.6418636,0.31708157,0.33726186,0.40425578,0.1820779,0.23316182,ST01,2,0.6,1.75,Insuficiente,Positivo
