Gamma_F3-D-Theta_PZ,Gamma_FP1-D-Theta_PZ,surprise,Alpha_F4-M-Fatigue,Load-D-Fatigue,Fatigue-D-Load,Alpha_FP2-M-Fatigue,Theta_PZ,Theta_PZ-L,Fatigue-D-Theta_F3,LowBeta_C3-M-Theta_PZ,HRV_PIP-D-HRV_C1d,Theta_FP2-M-Fatigue,happy,HRV_MeanNN-D-HRV_CVI,HRV_MeanNN,LowBeta_C4-D-HighBeta_PZ,Alpha_PZ-D-Fatigue,Theta_FP1-M-Fatigue,HighBeta_PZ-D-HighBeta_F3,Fatigue-D-Alpha_PZ,LowBeta_PZ-D-HighBeta_PZ,HRV_MeanNN-D-HRV_pNN20,LowBeta_F3-D-HighBeta_F3,LowBeta_FP1-D-Theta_PZ,Gamma_F3-D-Theta_F3,Theta_FP2-D-Theta_C4,HRV_MedianNN-M-HRV_PIP,HRV_LnHF-M-HRV_SampEn,Alpha_C4-M-Load,HRV_PIP-M-HRV_Cd,Alpha_FP1-M-Load,HRV_PSS-M-HRV_Cd,sdnn-D-hr_mad,angry,LowBeta_FP2-M-Theta_PZ,neutral,Gamma_F3-M-Theta_PZ,HRV_CVNN-D-HRV_SD2a,HRV_PIP-D-HRV_PI,bpm-M-HRV_PAS,HRV_MedianNN,ibi-D-HRV_PAS,Alpha_C3-M-Load,bpm-M-HRV_CVI,sad,Load-D-Alpha_F4,Alpha_PZ-M-Alpha_FP2,breathingrate-D-HRV_HTI,Fatigue-M-Load,HRV_SampEn,Fatigue-D-Alpha_C3,bpm-M-HRV_ApEn,HighBeta_C3-D-LowBeta_F3,HRV_PIP,HighBeta_PZ-D-LowBeta_F3,HRV_PSS,Alpha_FP2-M-Theta_PZ,HRV_MeanNN-M-HRV_PIP,Theta_F4-M-Fatigue,sdnn-D-HRV_pNN50,Alpha_C4-M-Gamma_FP1,Alpha_PZ-M-Load,HRV_MeanNN-D-HRV_MedianNN,bpm-D-HRV_PIP,Fatigue-D-Alpha_C4,HighBeta_PZ-D-HighBeta_C3,Theta_F3-M-Load,Alpha_C4-D-Load,HRV_HF-D-HRV_SampEn,bpm,Alpha_C4-D-Theta_C3,HighBeta_FP2-D-Gamma_F4,Theta_C4-D-Alpha_FP1,bpm-M-HRV_pNN20,Alpha_C4-M-Fatigue,Alpha_C4-M-Gamma_F3,fear,Gamma_F3-D-Theta_C3,bpm-M-HRV_C2d,LowBeta_C4-D-HighBeta_C4,Gamma_F3-D-Theta_C4,HRV_HTI-M-HRV_CMSE,HRV_MadNN-D-HRV_pNN50,HRV_RMSSD-D-HRV_SDSD,Alpha_C4-M-Theta_FP2,bpm-M-HRV_DFA,bpm-M-HRV_MSE,HRV_SDNN-D-HRV_SD2a,HRV_Cd,Gamma_F4-D-Alpha_FP2,HRV_HTI-M-HRV_PAS,Gamma_C4,LowBeta_C4-D-HighBeta_F4,Alpha_F4-M-Gamma_F3,Fatigue-D-Theta_FP1,HRV_SD1SD2-M-HRV_PIP,Alpha_C4-D-Alpha_C3,HRV_PIP-M-HRV_ApEn,Alpha_FP2-I,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.46327376,0.4554427,0.1,0.4713157,0.62186885,0.041473113,0.21199533,0.2836825,0.19186887,0.6854523,0.5616976,0.81172955,0.1434102,0.1,0.40796977,0.41448534,0.6700752,0.5350781,0.33405378,0.53085315,0.6580203,0.43973044,0.45766023,0.5339297,0.47808528,0.32700777,0.48748896,0.5189491,0.36301082,0.67232966,0.8549775,0.57458174,0.7919643,0.6000025,0.1,0.639024,0.5,0.5132182,0.72202694,0.8784141,0.7790686,0.34357807,0.1852236,0.6206227,0.66496414,0.1,0.59870356,0.42536682,0.69718397,0.59989154,0.5785561,0.6571807,0.7005908,0.50079334,0.8437513,0.5133423,0.7808239,0.4621276,0.6405521,0.44758186,0.47318023,0.5031814,0.6144118,0.7389818,0.5191092,0.6265398,0.5119263,0.5684135,0.32970598,0.39558414,0.66399693,0.61755383,0.4690754,0.63311005,0.6423634,0.392679,0.500546,0.1,0.3436288,0.72710407,0.36976063,0.4617072,0.21556361,0.48046082,0.46575862,0.42722696,0.7582451,0.59129477,0.78875184,0.6553062,0.31600168,0.663655,0.33247077,0.4807124,0.48729828,0.6572367,0.81818575,0.5566046,0.75006646,0.6989715,MT01,3,-0.3,4.0,Bueno,Negativo
0.46206802,0.4527255,0.11111111,0.20274322,0.61685085,0.29163358,0.12824915,0.18230247,0.14339706,0.6258736,0.60297096,0.7094603,0.34994543,0.11111111,0.26905605,0.35855806,0.30484438,0.55459726,0.4144425,0.55688703,0.636453,0.30430654,0.39121938,0.55847627,0.4772931,0.33960876,0.55545324,0.60488355,0.3675434,0.4480224,0.9090981,0.5480285,0.7939654,0.67062813,0.11111111,0.6747546,0.44444445,0.5274316,0.6508604,0.8296243,0.85544485,0.30890903,0.02985173,0.52567214,0.72077215,0.11111111,0.5979236,0.46281388,0.4374549,0.5915484,0.43060824,0.68168104,0.71167773,0.5081613,0.93450594,0.51864564,0.87305224,0.45427656,0.7171544,0.5274883,0.60366327,0.5407619,0.55721796,0.71544594,0.41559726,0.642169,0.509362,0.55331206,0.40646735,0.2923119,0.6762073,0.33311778,0.49206823,0.23710115,0.6622601,0.023383623,0.54347056,0.11111111,0.35159296,0.61626565,0.4729828,0.4521974,0.3710034,0.5794058,0.47947487,0.43331805,0.59473425,0.5659869,0.5267642,0.5182691,0.3216786,0.8817629,0.32764366,0.29330915,0.48874894,0.54881036,0.83640677,0.5462124,0.8163932,0.6825307,MT01,3,-0.3,4.0,Bueno,Negativo
0.5454506,0.5533282,0.083333336,0.5949049,0.5758682,0.611788,0.6749744,0.6487015,0.8023297,0.2645033,0.43960902,0.91243273,0.6812792,0.083333336,0.24026512,0.30269396,0.40565145,0.57106125,0.65233636,0.58249927,0.5056203,0.72626233,0.41025385,0.6677894,0.5175922,0.9098421,0.5122045,0.5496782,0.37568465,0.65085596,0.9329715,0.57162654,0.849615,0.6898303,0.083333336,0.40104753,0.41666666,0.46994504,0.7954996,0.94484407,0.865568,0.24584535,0.017695982,0.62640595,0.74373996,0.16666667,0.5944623,0.53897566,0.5592647,0.5955427,0.62553734,0.25756675,0.7216253,0.46854526,0.9442032,0.45028156,0.88927597,0.536432,0.6853947,0.5919224,0.39815477,0.47258857,0.6280173,0.76049083,0.4592626,0.5932864,0.46645057,0.5744783,0.584748,0.47361574,0.7160044,0.05556156,0.52410823,0.62883735,0.65880644,0.6332444,0.480628,0.16666667,0.93856496,0.767854,0.7038514,0.5299015,0.40668795,0.48322907,0.49792105,0.5557284,0.55436945,0.6174912,0.8107571,0.61134654,0.47998664,0.9110367,0.77501136,0.49460724,0.48730114,0.47370404,0.8924742,0.032138534,0.80614245,0.51329035,MT01,3,-0.3,4.0,Bueno,Negativo
0.5384601,0.5556965,0.1,0.57398283,0.57731354,0.6097656,0.6730867,0.6468591,0.79275787,0.23880321,0.4401867,0.6795713,0.6852237,0.1,0.14691481,0.24135813,0.19400291,0.5671164,0.65348226,0.5815619,0.57672065,0.7052801,0.2737103,0.6671032,0.51519305,0.921726,0.5299508,0.15959479,0.46145117,0.62964255,0.6833321,0.57057214,0.6546604,0.5508695,0.1,0.40216824,0.4,0.4702049,0.8077709,0.65509063,0.73697954,0.19207783,0.27515778,0.6246732,0.8052757,0.2,0.5953772,0.53721076,0.43154263,0.5955383,0.43482277,0.35665512,0.75085163,0.4819053,0.5388453,0.4499848,0.41045678,0.5363071,0.20988631,0.5879205,0.6602778,0.4797331,0.6192389,0.7782917,0.7901481,0.61591375,0.44765353,0.5747037,0.57948714,0.47434765,0.7599864,0.0059605353,0.53894544,0.57227623,0.75126064,0.6153478,0.48501867,0.1,0.95493096,0.8346603,0.69391876,0.5089874,0.8492123,0.5928078,0.520031,0.5541612,0.82049924,0.6864305,0.7573192,0.7529001,0.49907947,0.8086672,0.92827153,0.39891887,0.48786533,0.44922647,0.561816,0.019442553,0.574673,0.51561546,MT01,3,-0.3,4.0,Bueno,Negativo
0.5352078,0.54780555,0.083333336,0.59009254,0.57685167,0.6104255,0.68027407,0.6473818,0.79545724,0.23034531,0.44001144,0.8285102,0.6887797,0.083333336,0.20126124,0.33920908,0.35262778,0.5674672,0.65527076,0.5664339,0.57276094,0.6625253,0.2987784,0.63131785,0.5155456,0.91491383,0.5256251,0.46484795,0.78595763,0.6484327,0.87718093,0.5724515,0.8596983,0.76044804,0.083333336,0.4018666,0.5833333,0.46991885,0.82569444,0.88871896,0.8248871,0.276266,0.08350546,0.6242394,0.7598278,0.083333336,0.59480405,0.5377343,0.48128486,0.5956679,0.34599495,0.38353026,0.5553449,0.4789273,0.87155986,0.4671306,0.8799688,0.53644353,0.5912629,0.5926887,0.31937084,0.47346938,0.62048244,0.7555611,0.5291832,0.59834236,0.47615483,0.57484514,0.5837262,0.76510465,0.6885003,0.03159453,0.51446337,0.58444536,0.7198469,0.6306097,0.4806516,0.083333336,0.94014037,0.7435395,0.5073688,0.5178285,0.18306336,0.37588912,0.48382464,0.55634403,0.6491528,0.49306592,0.90104777,0.6559744,0.48845747,0.824522,0.67642355,0.4572572,0.48726243,0.42620733,0.9390931,0.09836584,0.550132,0.4933892,MT01,3,-0.3,4.0,Bueno,Negativo
0.54194313,0.5598784,0.11111111,0.58852434,0.57778007,0.60908616,0.6872883,0.65051174,0.8118882,0.22716549,0.43899775,0.7851593,0.69565356,0.11111111,0.4136365,0.44222263,0.2195974,0.5656435,0.65798986,0.5475981,0.5906665,0.61143506,0.38366175,0.5883277,0.5224442,0.900753,0.5216325,0.61006826,0.2975,0.6512494,0.81895655,0.5738043,0.70493364,0.6651617,0.11111111,0.4000072,0.44444445,0.4693261,0.5081448,0.81585526,0.809932,0.37999856,0.11560593,0.6223135,0.63568616,0.11111111,0.5949608,0.53745216,0.6315395,0.59578085,0.64380854,0.45669544,0.6968199,0.49738434,0.8886022,0.48534706,0.8650231,0.53673065,0.7189964,0.59735525,0.39138657,0.47264192,0.61697626,0.708366,0.40884173,0.5955555,0.4766468,0.57493126,0.5839674,0.28735265,0.62150365,0.034372956,0.51863664,0.64258355,0.6636973,0.6321239,0.4797294,0.11111111,0.9313924,0.55852,0.3893054,0.5388096,0.32205087,0.3964459,0.4508325,0.5574005,0.51992726,0.4169562,0.35091045,0.37521544,0.5113205,0.8227621,0.6464522,0.38561726,0.4871458,0.36327758,0.6708794,0.21383227,0.80530095,0.46179596,MT01,3,-0.3,4.0,Bueno,Negativo
0.5377131,0.5459006,0.11111111,0.58728504,0.5776888,0.6092202,0.69097507,0.6484636,0.8010849,0.24714424,0.43966076,0.6376833,0.6962197,0.11111111,0.2645497,0.32934415,0.21348706,0.5658352,0.65772307,0.57999027,0.58906114,0.6094989,0.35004845,0.6139139,0.5183105,0.89959496,0.52751595,0.5156622,0.22525321,0.64745754,0.8015181,0.5737533,0.7842415,0.5813673,0.11111111,0.40121543,0.33333334,0.46972337,0.5794415,0.7795365,0.81327623,0.30890903,0.1082429,0.6236338,0.71620417,0.22222222,0.59501487,0.5377477,0.63234246,0.5957788,0.6380145,0.4136992,0.73310083,0.5029401,0.87872314,0.49546126,0.92629784,0.5366861,0.58975583,0.5957749,0.42888647,0.47309586,0.61737925,0.65510124,0.517246,0.600911,0.48340005,0.57476556,0.58305585,0.088938445,0.68597794,0.030490529,0.5175885,0.61009866,0.6800599,0.62915283,0.4808583,0.11111111,0.9309642,0.56943697,0.3675845,0.53207105,0.38209087,0.4160157,0.49104637,0.5572024,0.79988664,0.5917173,0.29601058,0.36171466,0.52380604,0.81148833,0.59374964,0.3811998,0.48730022,0.371004,0.699766,0.117783755,0.7899275,0.44261366,MT01,3,-0.3,4.0,Bueno,Negativo
0.5203928,0.527284,0.083333336,0.57021445,0.5770951,0.6100793,0.6860314,0.642172,0.7691214,0.30893463,0.4416557,0.8878291,0.68971986,0.083333336,0.1218815,0.31411353,0.19445014,0.5667325,0.6541988,0.559177,0.58074284,0.648503,0.22087345,0.6152897,0.5084529,0.84944093,0.5412941,0.66869193,0.34167573,0.63141054,0.95308733,0.5720996,0.92711836,0.6654564,0.083333336,0.40472528,0.41666666,0.47058165,0.8229396,0.93939805,0.9116063,0.276266,2.5645491e-05,0.6247567,0.78742826,0.083333336,0.5955429,0.53776896,0.6042181,0.59559834,0.48471487,0.35608926,0.57941896,0.49520648,0.9694776,0.47388172,0.9746064,0.5362832,0.7753873,0.5845876,0.3332588,0.47708154,0.6186125,0.70807064,0.3074314,0.61510354,0.46331853,0.57408047,0.5798116,0.27089956,0.6735155,0.013749466,0.52572703,0.40420103,0.740457,0.61698306,0.4836876,0.25,0.9130199,0.68173474,0.5580781,0.49118763,0.4154131,0.5196744,0.4935719,0.5550546,0.5248712,0.4475154,0.87862915,0.53300303,0.5176456,0.9561303,0.7421403,0.40323198,0.48774794,0.4411706,0.9658508,0.020972751,0.7499418,0.46527255,MT01,3,-0.3,4.0,Bueno,Negativo
0.51686686,0.5241623,0.1,0.57445663,0.57536614,0.6124624,0.6683907,0.64163876,0.7664974,0.3310833,0.44181234,0.76427484,0.6710794,0.1,0.11176363,0.27452573,0.28725544,0.5668134,0.64843255,0.541415,0.57992065,0.62765527,0.22403398,0.5969777,0.507371,0.8196219,0.52673393,0.44089827,0.47399816,0.6345057,0.8582843,0.57090116,0.6397003,0.6456816,0.1,0.40491349,0.4,0.470499,0.8439979,0.90947413,0.8752278,0.24584535,0.009296556,0.62454045,0.8175263,0.2,0.595355,0.5368231,0.47132608,0.59552985,0.4163366,0.3624105,0.60692936,0.48752785,0.8853027,0.4721806,0.67375886,0.5358498,0.53060055,0.58009946,0.54072636,0.47568557,0.6185307,0.7045685,0.5800106,0.61203533,0.4714911,0.5737938,0.5812046,0.48210722,0.72910357,0.018885408,0.5193588,0.4524832,0.7671496,0.6211444,0.48237288,0.1,0.9041558,0.73272175,0.5823036,0.49009866,0.2112888,0.70535254,0.50929505,0.5523311,0.537913,0.4988377,0.8862008,0.5286634,0.4512539,0.9138609,0.65126246,0.4436448,0.4875477,0.518943,0.95014066,0.030772347,0.57535994,0.5355406,MT01,3,-0.3,4.0,Bueno,Negativo
0.53073734,0.54007673,0.1,0.5511727,0.57612103,0.61144304,0.6570908,0.6463663,0.79022425,0.3052732,0.44032612,0.8554204,0.6682207,0.1,0.105767086,0.23603034,0.19552626,0.56541014,0.647568,0.56640834,0.592549,0.60165304,0.2723011,0.61174303,0.51424724,0.85365635,0.5151126,0.3620818,0.61053735,0.6313722,0.877556,0.56968325,0.5790986,0.69226265,0.1,0.4024875,0.4,0.47000122,0.86368185,0.9521456,0.8552435,0.19207783,0.030126728,0.62267184,0.82518345,0.1,0.5960622,0.5354912,0.59660167,0.5955749,0.260715,0.43626118,0.5855367,0.49700028,0.8862242,0.48396114,0.49421394,0.53596675,0.47755426,0.5789212,0.5216868,0.4767762,0.6155857,0.7679534,0.62441146,0.6149351,0.4752012,0.57410306,0.58016855,0.5692846,0.7556673,0.013002119,0.52272725,0.5811484,0.7441021,0.6179903,0.48349047,0.2,0.9172261,0.7908771,0.45531237,0.5021655,0.14794098,0.608218,0.5213191,0.55136764,0.64662397,0.46233064,0.8944744,0.6054234,0.43230885,0.8613576,0.65142626,0.4060585,0.48827153,0.52503836,0.93590635,0.066010006,0.49883157,0.56383425,MT01,3,-0.3,4.0,Bueno,Negativo
0.5290184,0.5335694,0.09090909,0.5807656,0.57702667,0.61017716,0.6832435,0.6461,0.78885984,0.31056505,0.44040716,0.7366879,0.6931974,0.09090909,0.20237207,0.34671763,0.26914454,0.566718,0.65685076,0.55976754,0.58088917,0.6237407,0.31743446,0.6097133,0.51309466,0.8471976,0.5347976,0.51501155,0.8298611,0.6412443,0.8774339,0.572858,0.6938942,0.6796413,0.09090909,0.40228644,0.54545456,0.46999392,0.81408006,0.892322,0.87757754,0.276266,0.007726839,0.6236545,0.7670628,0.09090909,0.5952825,0.5376063,0.68655986,0.5957757,0.31374365,0.41276488,0.545254,0.4878733,0.9074269,0.47920534,0.7631661,0.5364159,0.6544308,0.5917733,0.34848577,0.47400162,0.61926067,0.7683971,0.49200767,0.60806745,0.4810227,0.57418,0.581725,0.7820375,0.69365656,0.026437243,0.5206258,0.5275655,0.7180977,0.6247955,0.48181155,0.09090909,0.910053,0.6872121,0.5142445,0.5074964,0.11240848,0.5589328,0.47362873,0.556289,0.23141254,0.57555026,0.8881958,0.51096326,0.49085692,0.90432405,0.59372586,0.4396796,0.48745504,0.39688128,0.96129745,0.07896781,0.5701506,0.4830728,MT01,3,-0.3,4.0,Bueno,Negativo
0.53378546,0.5353465,0.11111111,0.5883985,0.57757044,0.60939324,0.6844541,0.64630187,0.7898939,0.31035286,0.4403499,0.73020923,0.69548345,0.11111111,0.28889483,0.35344282,0.2566524,0.566644,0.657707,0.5974696,0.5816279,0.62489194,0.39059746,0.64272743,0.5139104,0.86514264,0.5323591,0.3474632,0.48202196,0.64727587,0.7708481,0.5735752,0.6777455,0.68745,0.11111111,0.4023065,0.33333334,0.47015706,0.7865005,0.8459509,0.78486425,0.276266,0.17215124,0.6246133,0.7171857,0.22222222,0.5949821,0.53764707,0.657001,0.5958021,0.5248975,0.3745564,0.6169511,0.4913458,0.73476684,0.4878965,0.59329134,0.536454,0.4678494,0.59378374,0.17931272,0.47288576,0.61920387,0.77938306,0.6269857,0.6014069,0.4886215,0.57419944,0.5829922,0.5741669,0.6869871,0.03577769,0.52028686,0.56246805,0.67113644,0.62910646,0.4813309,0.11111111,0.93099153,0.7407628,0.41598743,0.52220136,0.11191833,0.26708922,0.48137787,0.55707145,0.5154106,0.48673502,0.84615004,0.6532195,0.49976534,0.7303047,0.60579604,0.41300178,0.4873939,0.37349156,0.8509148,0.076138765,0.54349256,0.4766042,MT01,3,-0.3,4.0,Bueno,Negativo
0.53995466,0.53554463,0.1,0.5908896,0.5765646,0.6108292,0.6850066,0.6474648,0.7958873,0.2881578,0.43998814,0.7466461,0.6927652,0.1,0.27158743,0.3334818,0.37949264,0.5671295,0.65678465,0.6127484,0.5765785,0.6449961,0.38030005,0.6544806,0.51515055,0.8944615,0.5260299,0.3253727,0.3854934,0.6524232,0.5876231,0.573976,0.4136824,0.75605136,0.1,0.40145782,0.5,0.4700917,0.70807904,0.9082018,0.77761465,0.24584535,0.18848771,0.6239729,0.7371177,0.1,0.59486437,0.5378574,0.23634943,0.59579927,0.53496283,0.40175295,0.8439243,0.48848015,0.7613703,0.4929052,0.6936461,0.5365146,0.4650343,0.59325874,0.43105823,0.47110927,0.6202293,0.81022733,0.6445647,0.5939284,0.49971175,0.5744135,0.5845011,0.40714577,0.7094457,0.054605905,0.521575,0.5669647,0.6897045,0.63396305,0.4804756,0.1,0.9385711,0.64535743,0.5594893,0.5299082,0.48240903,0.47344372,0.9726088,0.55711275,0.5924292,0.74499094,0.6324277,0.23642218,0.4943551,0.8466506,0.57104945,0.4834561,0.48743206,0.40247378,0.81282455,0.14190637,0.86691,0.47724876,MT01,3,-0.3,4.0,Bueno,Negativo
0.5297851,0.52977234,0.083333336,0.6008041,0.5757881,0.61189693,0.6894917,0.6466039,0.79144424,0.2901796,0.44024506,0.77013034,0.6932639,0.083333336,0.20210873,0.09710461,0.43810758,0.5660319,0.65656465,0.55080515,0.5873554,0.6139594,0.15012978,0.5995382,0.51327175,0.8673445,0.52530676,0.06975849,0.36532626,0.6561619,0.8295908,0.5743518,0.8607799,0.4723487,0.083333336,0.4017793,0.5833333,0.46989545,0.9106232,0.6325735,0.6949395,0.084433734,0.35227785,0.62358123,0.78604287,0.083333336,0.594383,0.5377238,0.49715307,0.5958586,0.81485707,0.41983047,0.8396075,0.47708988,0.6112954,0.47909388,0.5616037,0.53653616,0.08237765,0.5954818,0.785379,0.46997544,0.61812717,0.77580035,0.87574255,0.58810717,0.49572062,0.57443136,0.58546716,0.7251698,0.8515728,0.07670339,0.5161387,0.5582764,0.83059955,0.6373995,0.47887644,0.083333336,0.91403997,0.922369,0.47743747,0.5239088,0.75268793,0.43464482,0.59394443,0.5574432,0.61514604,0.8706852,0.86566263,0.8935019,0.49770698,0.76709884,0.52474135,0.46925852,0.48692915,0.4150303,0.6285855,0.20057024,0.63165134,0.45947313,MT01,4,-0.4,4.5,Excelente,Negativo
0.53262806,0.5299366,0.1,0.5910301,0.5752826,0.6125736,0.68713737,0.6465035,0.7909284,0.27299604,0.44028074,0.55782354,0.6884324,0.1,0.21444806,0.09084504,0.39066973,0.5692072,0.65480524,0.56972766,0.5478662,0.6458685,0.21419962,0.6306952,0.5130622,0.89217365,0.52462447,0.052132867,0.3426758,0.64585185,0.50238496,0.5741687,0.53528947,0.34821686,0.1,0.4019747,0.3,0.47004884,0.85498863,0.4364919,0.7032881,0.09746267,0.33804402,0.6262944,0.78582424,0.3,0.59481055,0.5387158,0.6083347,0.5957367,0.83181626,0.27722976,0.84934115,0.46877655,0.41772574,0.47090268,0.4062821,0.5364929,0.043844678,0.5930305,0.8043577,0.4720444,0.62447333,0.6844251,0.907605,0.6024844,0.49550286,0.57451534,0.5833563,0.7255686,0.85938746,0.038192026,0.5120433,0.5104025,0.8016197,0.62984675,0.4810777,0.1,0.9222283,0.8746164,0.40230095,0.51755863,0.7371168,0.25686824,0.6000159,0.55600756,0.44751287,0.8905819,0.5519488,0.62274575,0.49367294,0.6580269,0.48316506,0.44705448,0.48730022,0.44653782,0.35814068,0.021427872,0.5677228,0.4695663,MT01,4,-0.4,4.5,Excelente,Negativo
0.5458639,0.54791695,0.1,0.5815314,0.57675785,0.610558,0.6823238,0.64859897,0.801793,0.2660315,0.4396268,0.69606894,0.69145167,0.2,0.15962723,0.06715868,0.35579446,0.5685876,0.65616035,0.60658807,0.55790526,0.6752145,0.12077142,0.6711464,0.5171007,0.9136157,0.52365136,0.023313936,0.56825614,0.6448703,0.3179461,0.5738536,0.30000612,0.6253387,0.2,0.40090597,0.1,0.46999064,0.9098051,0.108260065,0.6156529,0.07852972,0.4639956,0.6254198,0.77937883,0.2,0.59524155,0.53827035,0.578205,0.5957595,0.8177358,0.33152616,0.874623,0.4741313,0.23470682,0.47137687,0.14772041,0.5365371,0.015689744,0.5937468,0.71475965,0.47374585,0.6232124,0.66375655,0.9228643,0.603913,0.48880866,0.5745913,0.5827081,0.8443768,0.8535422,0.028796906,0.52121294,0.5782516,0.8239086,0.62788534,0.48223227,0.2,0.94459605,0.89898664,0.4424136,0.5333006,0.7355713,0.62350595,0.62039375,0.5563352,0.8887003,0.9128456,0.7805557,0.59917104,0.49582332,0.35168126,0.6730238,0.4366934,0.4877576,0.4131276,0.41984463,0.039150313,0.6061073,0.48747563,MT01,4,-0.4,4.5,Excelente,Negativo
0.5478824,0.5417188,0.09090909,0.5959429,0.5761939,0.6113434,0.68525136,0.65011674,0.8097898,0.28156596,0.43913597,0.6356258,0.69623905,0.09090909,0.18556727,0.18025434,0.4842369,0.56422186,0.65852004,0.59898764,0.6010583,0.63582367,0.27725312,0.63830066,0.51993585,0.89681715,0.51391923,0.14243583,0.63538337,0.65760297,0.7591663,0.57453316,0.6117283,0.6144151,0.09090909,0.3998801,0.45454547,0.46962094,0.87754065,0.68925434,0.7504929,0.12897295,0.24750817,0.6226048,0.8214718,0.09090909,0.5947686,0.53680354,0.48901895,0.5959997,0.55396676,0.45870468,0.84290546,0.4805888,0.7017176,0.4933278,0.4457294,0.5366398,0.21665257,0.5981271,0.22411226,0.46962613,0.61496305,0.8289411,0.8310736,0.5872319,0.51115876,0.57459694,0.58549577,0.74824995,0.82849646,0.062371448,0.5144102,0.6586215,0.79364026,0.6382632,0.4792715,0.18181819,0.9462589,0.84768873,0.39991638,0.5631609,0.65902966,0.15328352,0.54350257,0.55782396,0.6316462,0.7615329,0.8746012,0.6819158,0.47828373,0.8401996,0.4556132,0.47644648,0.4872577,0.37127393,0.88656527,0.27099147,0.7260698,0.48274556,MT01,4,-0.4,4.5,Excelente,Negativo
0.53578943,0.5353867,0.11111111,0.5987299,0.5754286,0.6123795,0.6856375,0.64701414,0.79355705,0.31957594,0.44012615,0.48390597,0.688184,0.11111111,0.25005838,0.20573527,0.45377907,0.5652296,0.65540886,0.59799856,0.5939533,0.62903416,0.33034894,0.6285783,0.5146318,0.861684,0.50983554,0.14784367,0.34007153,0.6589055,0.7020466,0.57369447,0.62125677,0.42177567,0.11111111,0.40179676,0.33333334,0.47004533,0.7928088,0.61536276,0.7001815,0.12897295,0.34340185,0.6223512,0.8673679,0.22222222,0.5944109,0.5371982,0.17186819,0.59574586,0.56650037,0.4539844,0.8214462,0.48974454,0.7165017,0.50080913,0.6450087,0.5364931,0.2598049,0.59422106,0.5097842,0.46970528,0.61593425,0.86883724,0.8908933,0.5807845,0.5092357,0.5740671,0.5863786,0.32856044,0.880018,0.10355191,0.5127082,0.6313165,0.85279495,0.6397333,0.4787441,0.11111111,0.92447895,0.8555604,0.44393557,0.5440956,0.39279178,0.12746727,0.5302651,0.55718786,0.7891654,0.636592,0.6363544,0.53079414,0.48642755,0.60934365,0.4679101,0.48391488,0.4871282,0.43515936,0.7638532,0.30086038,0.53172314,0.4764912,MT01,4,-0.4,4.5,Excelente,Negativo
0.5341347,0.54323447,0.1,0.5901182,0.5764705,0.61096025,0.67888325,0.6477218,0.79722035,0.31882685,0.43989277,0.5179523,0.68771064,0.1,0.32869467,0.24987157,0.3273969,0.56765306,0.65468657,0.5613401,0.57054275,0.62463355,0.42989185,0.60674727,0.5159809,0.83919966,0.51483065,0.23633507,0.4202716,0.6547732,0.7255222,0.57292813,0.7157933,0.7635027,0.1,0.4014436,0.2,0.4697831,0.73800296,0.71886134,0.69666225,0.2177665,0.34938386,0.62324816,0.7436169,0.4,0.5947999,0.5377365,0.71148473,0.5956639,0.49141067,0.42161757,0.87353593,0.4884709,0.6655725,0.4832491,0.6408749,0.53643423,0.28573385,0.5928876,0.21585698,0.4712018,0.6208738,0.7275985,0.78621405,0.5881149,0.4859615,0.57401997,0.58532786,0.442498,0.7850458,0.0862698,0.5168018,0.6299918,0.7011399,0.63587093,0.47915316,0.1,0.9014271,0.78659296,0.5314765,0.53127974,0.4564877,0.06549485,0.9038707,0.55679864,0.80679256,0.79912746,0.5500065,0.66715163,0.4773324,0.7343281,0.57714003,0.46056125,0.48719501,0.43900618,0.5721446,0.20325892,0.84157246,0.49996927,MT01,4,-0.4,4.5,Excelente,Negativo
0.52613837,0.53112316,0.083333336,0.59573543,0.5762234,0.61130255,0.6803523,0.6456171,0.7863947,0.31319967,0.44055507,0.3742897,0.688887,0.083333336,0.14352146,0.33457363,0.38651082,0.56762624,0.65520656,0.5437859,0.5708683,0.6268613,0.21487077,0.5942269,0.5118989,0.8384332,0.51841444,0.27311456,0.6954511,0.65683156,0.5317139,0.5732807,0.591454,0.6362381,0.083333336,0.40241072,0.5,0.46998513,0.756264,0.5827209,0.5962352,0.30890903,0.48594353,0.6246875,0.7830024,0.083333336,0.59455633,0.53780097,0.77109605,0.59571886,0.38307443,0.3663213,0.522245,0.48172465,0.5092452,0.47676334,0.5885408,0.53632903,0.2992822,0.5926703,0.49130973,0.47027704,0.6210078,0.6665445,0.70277923,0.5848561,0.48602036,0.5741156,0.5857774,0.7165041,0.6755913,0.11403136,0.522797,0.60700613,0.7567367,0.63764274,0.47860003,0.16666667,0.88049746,0.65884286,0.64054966,0.5256275,0.06962926,0.6615824,0.4882623,0.5570876,0.55449635,0.36609307,0.7593082,0.5420889,0.48088536,0.29356876,0.6057173,0.5125072,0.4870012,0.43336377,0.79130864,0.14580967,0.31699076,0.4962497,ST01,1,0.1,2.5,Regular,Positivo
